TARGET_FID,POINT_X,POINT_Y,class_new,h,m,s,u,MIN_depth,MAX_depth,RANGE_depth,MEAN_depth,STD_depth,DIST_NEW,BLOCK10_ID,OVER_LAND,dist_notes,depth_notes,MPA,PLATFORM,NAVIGATION,ANCHORAGE,MILITARY,OTHER,Status,Descriptio,trawlable,rec_fish,outfall,halibut,class_old,mussel.upfront.cost,mussel.yield ,mussel.annual.operating.costs,mussel.annual.profit,mussel.10.year.NPV ,kelp.yield,kelp.annual.operating.cost,kelp.upfront.cost ,kelp.10.year.NPV ,fish.yield,fish.annual.operating.costs,fish.price,fish.annual.revenue,halibut.10.year.NPV ,res_views_8k,res_views_3k,park_view_3k,park_views_8k,TOC.flux ,disease.risk 
2700,-117.205467,32.48004692,undev,,,,1,-46.5,-41.90000153,4.599998474,-44.21439393,1.157396037,23907.27227,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2701,-117.1948516,32.4797802,undev,,,,1,-42.5,-36.79999924,5.700000763,-40.24930554,1.270662339,24321.48555,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2702,-117.1842363,32.47951246,undev,,,,1,-38.70000076,-29.10000038,9.600000381,-33.91388902,2.839615984,24735.69932,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2703,-117.173621,32.47924371,undev,,,,1,-29.10000038,-20,9.100000381,-22.74772726,2.734168295,25149.91426,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2704,-117.1630058,32.47897395,undev,,,,1,-20,-19.79999924,0.200000763,-19.88611068,0.048032451,25564.13281,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2705,-117.1523907,32.47870318,undev,,,,1,-20.10000038,-19.89999962,0.200000763,-19.97954538,0.045624856,25978.35156,0,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2706,-117.1417756,32.47843139,undev,,,,1,-20.29999924,-20,0.299999237,-20.25972185,0.075754509,26392.57031,0,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2707,-117.1311606,32.4781586,undev,,,,1,-20.5,-2.599999905,17.9000001,-16.95681798,5.611030594,26806.78906,0,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2708,-117.1205457,32.47788479,undev,,,,1,-4.5,-0.100000001,4.399999999,-1.897727268,1.123810195,27221.00781,0,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2891,-119.2870282,32.52182879,undev,1,,,,-95.59999847,-84.80000305,10.79999542,-90.2305784,3.649518256,177763.7743,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2892,-119.2764029,32.52176035,undev,1,,,,-89,-83.80000305,5.199996948,-85.90454535,1.231768236,176763.8846,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2893,-119.2657777,32.52169091,undev,1,,,,-89.09999847,-83.80000305,5.299995422,-88.21212133,1.032650764,175813.7809,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2894,-119.2551525,32.52162045,undev,1,,,,-90.09999847,-88.09999847,2,-88.74132279,0.235196453,175233.4109,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2895,-119.2445273,32.52154898,undev,0.677536785,0.159014001,0.163449004,,-90.40000153,-87.90000153,2.5,-89.61136327,0.856936563,174818.506,890,,,,,,,,,,open,fed,Y,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2896,-119.2339021,32.5214765,undev,0.119267156,0.0242313,0.856501752,,-90.19999695,-88.90000153,1.299995422,-89.83553686,0.326984158,174395.1711,890,,,,,,,,,,open,fed,Y,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2897,-119.2232769,32.52140301,undev,0.144762142,0.146169007,0.709068472,,-92.09999847,-88.69999695,3.400001526,-89.97196966,0.527043406,173820.3467,890,,,,,,,,,,open,fed,Y,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2898,-119.2126518,32.5213285,undev,0.05347804,0.822962999,0.123558083,,-99.19999695,-89.69999695,9.5,-94.12727287,2.59076585,173338.3571,890,,,,,,,,,,open,fed,Y,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3081,-117.2688551,32.49065547,undev,,,,1,-92.69999695,-64.90000153,27.79999542,-75.75785166,7.997600375,22927.98281,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3082,-117.2582381,32.49039478,undev,,,,1,-64.30000305,-58.40000153,5.900001526,-60.20227256,1.709796338,22513.77324,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3083,-117.2476211,32.49013308,undev,,,,1,-59.29999924,-57.20000076,2.099998474,-58.54380165,0.498575302,22099.56416,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3084,-117.2370043,32.48987037,undev,,,,1,-58.5,-53.09999847,5.400001526,-56.62727261,1.276838606,21778.55234,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3085,-117.2263874,32.48960665,undev,,,,1,-56,-48.20000076,7.799999237,-51.64628106,1.631256733,22078.85381,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3086,-117.2157707,32.48934192,undev,,,,1,-50.09999847,-44.20000076,5.899997711,-46.89090911,1.422196979,22493.0627,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3087,-117.205154,32.48907618,undev,,,,1,-45.09999847,-40.29999924,4.799999237,-42.714876,1.219786103,22907.27227,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3088,-117.1945374,32.48880943,undev,,,,1,-41.40000153,-36.79999924,4.600002289,-39.3643939,1.09987145,23321.48555,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3089,-117.1839209,32.48854166,undev,,,,1,-37.29999924,-27.79999924,9.5,-33.0106061,2.845551068,23735.69932,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3090,-117.1733044,32.48827289,undev,,,,1,-27.89999962,-19.89999962,8,-21.50330578,1.685962093,24149.91426,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3091,-117.162688,32.4880031,undev,,,,1,-20,-19.89999962,0.100000381,-19.98181811,0.038569608,24564.13281,916,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3092,-117.1520717,32.4877323,undev,,,,1,-20.10000038,-20,0.100000381,-20.01239674,0.032954509,24978.35156,0,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3093,-117.1414555,32.48746049,undev,,,,1,-20.29999924,-20,0.299999237,-20.16515199,0.066269407,25392.57031,0,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3094,-117.1308393,32.48718767,undev,,,,1,-20.29999924,-0.5,19.79999924,-11.64628105,7.759835645,25806.78906,0,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3095,-117.1202232,32.48691384,undev,,,,1,-1.5,-0.100000001,1.399999999,-0.800000001,0.409502506,26221.00781,0,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3275,-119.3188277,32.53106039,undev,1.000000998,,,,-98.59999847,-90.59999847,8,-93.07152764,1.264343533,179879.9641,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3276,-119.3082012,32.53099499,undev,0.99999997,,,,-93,-88.5,4.5,-90.37651484,1.153641102,179299.5941,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3277,-119.2975748,32.53092858,undev,0.99999997,,,,-91,-85.59999847,5.400001526,-88.61458402,1.556079684,178349.4907,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3278,-119.2869483,32.53086115,undev,0.999999873,,,,-89.30000305,-83.5,5.800003052,-85.5363632,0.627920409,177349.6016,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3279,-119.2763218,32.53079271,undev,1,,,,-85.19999695,-82.90000153,2.299995422,-83.63402732,0.478156792,176349.7118,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3280,-119.2656954,32.53072326,undev,1,,,,-88.80000305,-83.40000153,5.400001526,-86.88680575,1.577808265,175349.8221,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3281,-119.255069,32.53065279,undev,1,,,,-88.90000153,-87.30000305,1.599998474,-87.94015197,0.372919956,174399.7184,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3282,-119.2444426,32.53058132,undev,0.987371981,0.00995009,0.00267782,,-89.5,-84.30000305,5.199996948,-87.59652784,1.015601141,173819.3484,890,,,,,,,,,,open,fed,Y,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3283,-119.2338162,32.53050883,undev,0.30597955,0.330933988,0.363086531,,-89.40000153,-83.80000305,5.599998474,-87.66212128,1.29547761,173404.4435,890,,,,,,,,,,open,fed,Y,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3284,-119.2231899,32.53043532,undev,0.01089976,0.943080008,0.046019911,,-95.5,-87.09999847,8.400001526,-89.7770834,2.117674643,172981.1086,890,,,,,,,,,,open,fed,Y,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3285,-119.2125635,32.53036081,undev,,1,,,-99.90000153,-91.59999847,8.300003052,-97.78939415,1.744917167,172406.2842,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3468,-117.2685491,32.49968476,undev,,,,1,-92.69999695,-59.5,33.19999695,-73.50378791,9.154361363,21927.98281,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3469,-117.2579309,32.49942405,undev,,,,1,-64.5,-54.70000076,9.799999237,-58.37083326,2.09466507,21513.77324,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3470,-117.2473128,32.49916232,undev,,,,1,-58.09999847,-53.09999847,5,-55.86136367,1.364909221,21099.56416,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3471,-117.2366947,32.49889959,undev,,,,1,-57.09999847,-49.29999924,7.799999237,-53.12430551,1.852335041,20778.55234,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3472,-117.2260767,32.49863584,undev,,,,1,-52,-45.79999924,6.200000763,-48.85000003,1.342910586,21078.85381,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3473,-117.2154588,32.49837108,undev,,,,1,-47.90000153,-42,5.900001526,-44.86805558,1.351061909,21493.0627,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3474,-117.2048409,32.49810532,undev,,,,1,-43.59999847,-39.20000076,4.399997711,-40.95227285,1.135278954,21907.27227,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3475,-117.1942231,32.49783854,undev,,,,1,-40.09999847,-37,3.099998474,-38.8145833,0.674224709,22321.48555,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3476,-117.1836054,32.49757074,undev,,,,1,-37.20000076,-23.10000038,14.10000038,-31.46597215,3.846411774,22735.69932,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3477,-117.1729878,32.49730194,undev,,,,1,-24.10000038,-20,4.100000381,-21.28712121,0.916713841,23149.91426,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3478,-117.1623702,32.49703213,undev,,,,1,-20.39999962,-19.89999962,0.5,-20.02916671,0.085695785,23564.13281,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3479,-117.1517527,32.4967613,undev,,,,1,-20,-19.20000076,0.799999237,-19.82727259,0.179684324,23978.35156,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3480,-117.1411352,32.49648947,undev,,,,1,-20.10000038,-16.20000076,3.899999619,-19.3284722,0.820709673,24392.57031,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3481,-117.1305179,32.49621662,undev,,,,1,-19.5,0,19.5,-6.646721294,6.727009228,24806.78906,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3661,-119.3293791,32.54015705,undev,1,,,,-95.40000153,-90.09999847,5.300003052,-92.85785114,1.144859439,179294.9803,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3662,-119.3187514,32.54009265,undev,1.000000243,,,,-92.90000153,-85.30000305,7.599998474,-89.59545465,2.175930792,178880.8073,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3663,-119.3081237,32.54002724,undev,1,,,,-89,-86.80000305,2.199996948,-87.60000049,0.491581725,178465.9016,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3664,-119.297496,32.53996082,undev,1,,,,-87.90000153,-86.40000153,1.5,-87.12651565,0.406920852,177885.5316,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3665,-119.2868683,32.53989339,undev,1.000000184,,,,-90.80000305,-83.69999695,7.100006104,-86.33636367,2.102457812,176935.4282,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3666,-119.2762407,32.53982494,undev,1.00000003,,,,-91,-83.19999695,7.800003052,-86.73106072,2.856389631,175935.5391,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3667,-119.2656131,32.53975548,undev,1,,,,-89.90000153,-85.59999847,4.300003052,-88.3037874,0.820883654,174935.6493,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3668,-119.2549855,32.53968501,undev,1,,,,-89,-87.19999695,1.800003052,-88.05950385,0.382375931,173935.7596,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3669,-119.2443579,32.53961353,undev,1,,,,-87.80000305,-72.09999847,15.70000458,-84.34015147,3.848649365,172985.6559,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3670,-119.2337303,32.53954103,undev,0.527402997,0.472597003,,,-89.59999847,-71.19999695,18.40000153,-79.54462811,5.607535755,172405.2859,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3855,-117.2682431,32.50871392,undev,,,,1,-73.40000153,-55.79999924,17.60000229,-60.84214884,4.157990627,20927.98281,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3856,-117.2576237,32.50845319,undev,,,,1,-57.90000153,-53,4.900001526,-54.67878798,1.03813878,20513.77324,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3857,-117.2470044,32.50819144,undev,,,,1,-54.20000076,-50.5,3.700000763,-52.47190069,0.753638332,20099.56416,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3858,-117.2363851,32.50792868,undev,,,,1,-52.09999847,-46.29999924,5.799999237,-49.52727266,1.536331981,19778.55234,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3859,-117.2257659,32.50766491,undev,,,,1,-48.59999847,-43.79999924,4.799999237,-46.02396708,1.165199469,20078.85381,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3860,-117.2151468,32.50740012,undev,,,,1,-45.20000076,-40.20000076,5,-42.80454552,1.139900683,20493.0627,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3861,-117.2045278,32.50713433,undev,,,,1,-41.79999924,-37.5,4.299999237,-39.75123971,0.85300794,20907.27227,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3862,-117.1939088,32.50686752,undev,,,,1,-39.29999924,-33.09999847,6.200000763,-37.28409102,1.462088194,21321.48555,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3863,-117.1832899,32.5065997,undev,,,,1,-36.5,-26,10.5,-29.91136365,2.538361626,21735.69932,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3864,-117.172671,32.50633087,undev,,,,1,-26.60000038,-20.5,6.100000381,-22.4413223,1.49493196,22149.91426,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3865,-117.1620523,32.50606103,undev,,,,1,-21.39999962,-19.39999962,2,-20.16590903,0.373117409,22564.13281,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3866,-117.1514336,32.50579018,undev,,,,1,-19.79999924,-17.5,2.299999237,-19.00578513,0.492807286,22978.35156,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3867,-117.1408149,32.50551832,undev,,,,1,-19,-12,7,-16.52500003,1.746614657,23392.57031,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3868,-117.1301964,32.50524545,undev,,,,1,-15.69999981,0,15.69999981,-2.486607125,2.95986529,23806.78906,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4050,-119.3080461,32.54905938,undev,1,,,,-98.09999847,-84.40000153,13.69999695,-90.55757603,5.519237969,177466.7448,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4051,-119.2974173,32.54899295,undev,1,,,,-96.30000305,-85.5,10.80000305,-92.69513898,3.90381488,177051.8391,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4052,-119.2867884,32.54892551,undev,1,,,,-95.80000305,-90,5.800003052,-93.58863617,1.420715142,176471.4691,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4053,-119.2761596,32.54885705,undev,1,,,,-94.30000305,-90.30000305,4,-92.07361147,1.194663379,175521.3657,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4054,-119.2655307,32.54878759,undev,1,,,,-90.80000305,-89,1.800003052,-89.94583331,0.491296197,174521.4766,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4055,-119.254902,32.54871711,undev,1,,,,-90.19999695,-86.69999695,3.5,-88.62954579,0.726316521,173521.5868,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4056,-119.2442732,32.54864562,undev,1,,,,-87.40000153,-63.59999847,23.80000305,-76.64513898,8.205865774,172521.6971,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4057,-119.2336444,32.54857312,undev,0.654500008,0.345499992,,,-96.40000153,-66.30000305,30.09999847,-75.3348484,8.118665661,171571.5934,890,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4241,-117.2785577,32.51800272,undev,,,,1,-89.59999847,-62.20000076,27.39999771,-71.04513899,6.541850765,20342.19619,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4242,-117.267937,32.51774297,undev,,,,1,-62.40000153,-55.20000076,7.200000763,-58.42803048,2.067948537,19927.98281,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4243,-117.2573164,32.51748221,undev,,,,1,-55.5,-51.5,4,-53.82708332,0.950819635,19513.77324,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4244,-117.2466959,32.51722043,undev,,,,1,-53.20000076,-46.40000153,6.799999237,-50.72878783,1.763155412,19099.56416,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4245,-117.2360755,32.51695764,undev,,,,1,-50,-44.5,5.5,-46.18541667,1.312703343,18778.55234,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4246,-117.2254551,32.51669385,undev,,,,1,-45.5,-41.5,4,-43.45833333,0.942276601,19078.85381,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4247,-117.2148348,32.51642904,undev,,,,1,-43.40000153,-37.90000153,5.5,-40.66319437,1.225580774,19493.0627,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4248,-117.2042145,32.51616322,undev,,,,1,-39.70000076,-35.40000153,4.299999237,-37.39166687,1.044033718,19907.27227,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4249,-117.1935944,32.51589638,undev,,,,1,-37.09999847,-32,5.099998474,-34.53402771,1.20064589,20321.48555,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4250,-117.1829743,32.51562854,undev,,,,1,-32.79999924,-26.79999924,6,-29.73472215,1.814766603,20735.69932,878,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4251,-117.1723542,32.51535968,undev,,,,1,-26.70000076,-21,5.700000763,-23.89545452,1.729199479,21149.91426,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4252,-117.1617343,32.51508982,undev,,,,1,-21.39999962,-18.70000076,2.699998856,-20.04930554,0.681908729,21564.13281,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4253,-117.1511144,32.51481894,undev,,,,1,-19.20000076,-16.79999924,2.400001526,-18.11666663,0.681927728,21978.35156,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4254,-117.1404946,32.51454705,undev,,,,1,-17.20000076,-11.39999962,5.800001144,-14.46527778,1.643899555,22392.57031,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4255,-117.1298748,32.51427415,undev,,,,1,-11.60000038,0,11.60000038,-2.625833323,3.152128809,22806.78906,877,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
